FEN,Player,Move,Score,Mate
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rgc8,-3.49,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rb8,-6.09,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Ra8,-5.71,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qf8,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qe8,-0.31,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qd8,-0.44,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qd7,-0.41,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qf6,-11.96,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qd6,-10.1,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qg5,-8.94,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qc5,-9.52,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qh4,-16.96,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qb4,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Qa3,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rcc8,-0.1,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rd7,-0.54,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rb7,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Ra7,-0.32,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc6,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc5,-6.87,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc4,-7.17,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc3,-8.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc2,-7.95,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,Rc1,-8.02,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,g6,-0.84,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,f6,-0.42,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,h5,-5.25,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,g5,-1.49,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P4RP/6PK/3Q4 b - - 41 51,BLACK,f5,-0.46,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Kh8,-0.58,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Re8,-0.64,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qe8,-1.5,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qd7,-1.44,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qc7,-11.17,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qd6,-9.78,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qb6,-1.03,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Qa5,-1.03,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Bd7,-0.9,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Bb7,-0.23,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Rb8,-6.14,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Ra7,-0.53,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Bd6,-6.0,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Bc5,-0.9,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Bb4,-0.68,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Ba3,-6.34,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Ne8,-0.92,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Nd7,-0.33,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Nh5,-5.87,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Ng4,-4.44,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,Nxe4,-2.15,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,dxe4,-0.97,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,h6,-0.47,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,g6,-0.86,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,e5,-2.53,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,c5,-0.7,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,a5,-0.03,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,d4,-1.01,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,h5,-2.82,False
r1bq1rk1/4bppp/p1p1pn2/3p4/4PB2/2NB1Q2/PPP2PPP/R3R1K1 b - - 3 11,BLACK,g5,-4.65,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Ba7,-5.58,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bh6,-4.29,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bb6,-1.22,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bg5,-5.25,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bc5,-6.31,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bf4,-1.4,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bd4,-0.6,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bf2,-1.43,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bd2,-1.23,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Bc1,-0.71,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rxd5,-5.65,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rd4,-1.26,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rd2,-3.0,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rdd1,-3.09,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qh5,-2.36,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qg4,-0.18,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qf3,-2.12,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qf2,-3.75,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qd2,-1.64,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qc2,-11.62,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qf1,-1.88,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Qd1,-1.21,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Kf2,-2.57,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Kh1,-3.31,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Kf1,-2.63,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rf1,-2.8,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Red1,-3.24,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rc1,-4.76,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Rb1,-4.16,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,Ra1,-4.55,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,exd5,-0.31,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,c4,-2.18,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,h3,-2.98,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,g3,-2.8,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,b3,-2.69,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,a3,-3.13,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,h4,-3.02,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,g4,-2.9,False
r3r1k1/4bppp/2p1p3/p2pP3/q3P3/2PRB3/PP2Q1PP/4R1K1 w - - 0 21,WHITE,b4,-3.52,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Kh8,-5.29,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Re8,-4.67,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qe8,-5.18,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qc8,-5.28,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qb8,-9.19,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qd7,-5.46,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qc7,-9.63,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qd6,-10.64,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Qb6,-10.84,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Rc8,-4.96,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Rb8,-5.19,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ra7,-4.75,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ra6,-5.19,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Bd6,-6.45,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Bc5,-7.29,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Bb4,-7.78,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ba3,-8.33,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ne8,-1.8,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Nd7,-0.01,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Nh5,-6.37,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ng4,-6.78,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,Ne4,-0.92,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,h6,-4.85,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,g6,-5.1,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,c5,-5.34,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,d4,-6.4,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,h5,-5.93,False
r2q1rk1/4bppp/2p1pn2/p2pP3/N4B2/2PR1Q2/PP3PPP/4R1K1 b - - 0 16,BLACK,g5,-6.29,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Rxg7,-6.68,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Rg6,-6.64,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Rg5,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Rh4,-7.8,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Rf4,0.08,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Re4,-6.51,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qxf7,-8.47,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qf6,-1.32,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qf5,-9.17,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qxd5,-8.43,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qf4,0.11,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qe4,-8.64,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qe3,0.05,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qd3,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qc3,-5.25,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qf2,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qe2,0.02,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qf1,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Qd1,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Kh1,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,Kg1,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,h4,0.0,False
6rk/2r1qpp1/4p2p/3pP3/3P2R1/1P3QRP/6PK/8 w - - 40 51,WHITE,b4,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q1KP1/8 w - - 5 85,WHITE,Kg3,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q1KP1/8 w - - 5 85,WHITE,Kg1,0.0,False
8/5PQ1/4p2p/3p3k/3P2p1/8/3q1KP1/8 w - - 5 85,WHITE,Kf1,0.0,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rxf7+,-5.94,True
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rxh6,-8.09,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rg6+,-8.35,True
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rxe6,-7.68,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,R6f5,-9.14,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,R6f4,-8.9,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,R3f5,-9.04,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,R3f4,-9.0,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rh3,-1.05,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rg3,-0.89,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Re3,-8.91,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rd3,-9.12,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rc3,-1.57,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rb3,-0.93,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Ra3,-0.93,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rf2,-1.11,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Rf1,-1.0,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Kh3,-0.01,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Kg3,-0.01,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Kh1,-0.83,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Kg1,-0.44,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa8,-14.01,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa7,-11.62,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa6,-4.05,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa5,-0.49,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa4,-4.86,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qc3,-8.44,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa3,-3.5,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qb2,-0.92,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qa2,-4.87,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qh1,-3.86,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qg1,-0.18,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qf1,-1.47,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qe1,-11.48,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qd1,-0.77,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qc1,-11.7,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,Qb1,-11.55,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,b5,0.0,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,g3,-2.66,False
6r1/2r2pk1/4pR1p/3pP1pP/1P1Pq3/5R2/6PK/Q7 w - - 0 69,WHITE,g4,-4.82,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/5KP1/8 b - - 18 91,BLACK,Kh4,-0.01,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/5KP1/8 b - - 18 91,BLACK,Qh7,-0.04,False
8/5PQ1/4p2p/3p3k/3P2p1/3q4/5KP1/8 b - - 18 91,BLACK,Qg6,-72.01,False
